,date,Region,Department,market,latitude,longitude,Categorie_product,Product,price_per_kg,mois,annee
232,2006-12-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (white),210.87,12,2006
233,2006-12-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (yellow),210.87,12,2006
234,2006-12-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (white),126.12,12,2006
235,2006-12-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (yellow),126.12,12,2006
236,2006-12-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (white),196.89,12,2006
237,2006-12-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (yellow),196.89,12,2006
238,2006-12-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (white),158.26,12,2006
239,2006-12-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (yellow),158.26,12,2006
240,2007-01-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (white),192.68,1,2007
241,2007-01-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (yellow),192.68,1,2007
242,2007-01-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (white),237.6,1,2007
243,2007-01-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (yellow),237.6,1,2007
244,2007-01-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (white),139.34,1,2007
245,2007-01-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (yellow),139.34,1,2007
246,2007-01-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (white),199.64,1,2007
247,2007-01-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (yellow),199.64,1,2007
248,2007-01-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (white),166.35,1,2007
249,2007-01-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (yellow),166.35,1,2007
250,2007-02-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (white),194.49,2,2007
251,2007-02-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (yellow),194.49,2,2007
252,2007-02-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (white),201.51,2,2007
253,2007-02-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (yellow),201.51,2,2007
254,2007-02-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (white),139.34,2,2007
255,2007-02-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (yellow),139.34,2,2007
256,2007-02-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (white),181.95,2,2007
257,2007-02-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (yellow),181.95,2,2007
258,2007-02-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (white),170.25,2,2007
259,2007-02-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (yellow),170.25,2,2007
260,2007-03-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (white),199.2,3,2007
261,2007-03-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (yellow),199.2,3,2007
262,2007-03-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (white),264.42,3,2007
263,2007-03-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (yellow),264.42,3,2007
264,2007-03-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (white),140.29,3,2007
265,2007-03-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (yellow),140.29,3,2007
266,2007-03-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (white),193.24,3,2007
267,2007-03-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (yellow),193.24,3,2007
268,2007-03-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (white),185.97,3,2007
269,2007-03-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (yellow),185.97,3,2007
270,2007-04-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (white),205.43,4,2007
271,2007-04-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (yellow),205.43,4,2007
272,2007-04-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (white),229.74,4,2007
273,2007-04-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (yellow),229.74,4,2007
274,2007-04-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (white),141.24,4,2007
275,2007-04-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (yellow),141.24,4,2007
276,2007-04-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (white),229.57,4,2007
277,2007-04-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (yellow),229.57,4,2007
278,2007-04-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (white),209.04,4,2007
279,2007-04-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (yellow),209.04,4,2007
280,2007-05-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (white),204.66,5,2007
281,2007-05-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (yellow),204.66,5,2007
282,2007-05-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (white),210.08,5,2007
283,2007-05-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (yellow),210.08,5,2007
284,2007-05-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (white),141.24,5,2007
285,2007-05-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (yellow),141.24,5,2007
286,2007-05-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (white),229.57,5,2007
287,2007-05-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (yellow),229.57,5,2007
288,2007-05-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (white),210.86,5,2007
289,2007-05-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (yellow),210.86,5,2007
290,2007-06-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (white),203.97,6,2007
291,2007-06-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (yellow),203.97,6,2007
292,2007-06-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (white),222.91,6,2007
293,2007-06-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (yellow),222.91,6,2007
294,2007-06-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (white),141.24,6,2007
295,2007-06-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (yellow),141.24,6,2007
296,2007-06-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (white),196.27,6,2007
297,2007-06-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (yellow),196.27,6,2007
298,2007-06-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (white),210.25,6,2007
299,2007-06-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (yellow),210.25,6,2007
300,2007-07-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (white),203.63,7,2007
301,2007-07-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (yellow),203.63,7,2007
302,2007-07-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (white),222.91,7,2007
303,2007-07-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (yellow),222.91,7,2007
304,2007-07-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (white),141.24,7,2007
305,2007-07-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (yellow),141.24,7,2007
306,2007-07-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (white),200.24,7,2007
307,2007-07-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (yellow),200.24,7,2007
308,2007-07-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (white),206.45,7,2007
309,2007-07-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (yellow),206.45,7,2007
310,2007-08-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (white),205.06,8,2007
311,2007-08-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (yellow),205.06,8,2007
312,2007-08-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (white),215.11,8,2007
313,2007-08-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (yellow),215.11,8,2007
314,2007-08-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (white),167.97,8,2007
315,2007-08-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (yellow),167.97,8,2007
316,2007-08-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (white),153.05,8,2007
317,2007-08-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (yellow),153.05,8,2007
318,2007-08-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (white),167.01,8,2007
319,2007-08-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (yellow),167.01,8,2007
320,2007-09-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (white),190.32,9,2007
321,2007-09-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (yellow),190.32,9,2007
322,2007-09-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (white),202.65,9,2007
323,2007-09-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (yellow),202.65,9,2007
324,2007-09-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (white),158.19,9,2007
325,2007-09-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (yellow),158.19,9,2007
326,2007-09-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (white),135.07,9,2007
327,2007-09-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (yellow),135.07,9,2007
328,2007-09-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (white),147.12,9,2007
329,2007-09-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (yellow),147.12,9,2007
330,2007-10-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (white),192.91,10,2007
331,2007-10-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (yellow),192.91,10,2007
332,2007-10-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (white),191.25,10,2007
333,2007-10-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (yellow),191.25,10,2007
334,2007-10-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (white),148.41,10,2007
335,2007-10-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (yellow),148.41,10,2007
336,2007-10-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (white),138.74,10,2007
337,2007-10-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (yellow),138.74,10,2007
338,2007-10-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (white),143.02,10,2007
339,2007-10-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (yellow),143.02,10,2007
340,2007-11-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (white),201.5,11,2007
341,2007-11-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (yellow),201.5,11,2007
342,2007-11-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (white),193.33,11,2007
343,2007-11-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (yellow),193.33,11,2007
344,2007-11-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (white),127.61,11,2007
345,2007-11-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (yellow),127.61,11,2007
346,2007-11-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (white),145.97,11,2007
347,2007-11-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (yellow),145.97,11,2007
348,2007-11-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (white),138.76,11,2007
349,2007-11-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (yellow),138.76,11,2007
350,2007-12-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (white),195.15,12,2007
351,2007-12-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (yellow),195.15,12,2007
352,2007-12-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (white),185.3,12,2007
353,2007-12-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (yellow),185.3,12,2007
354,2007-12-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (white),127.68,12,2007
355,2007-12-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (yellow),127.68,12,2007
356,2007-12-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (white),166.68,12,2007
357,2007-12-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (yellow),166.68,12,2007
358,2007-12-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (white),137.01,12,2007
359,2007-12-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (yellow),137.01,12,2007
360,2008-01-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (white),202.04,1,2008
361,2008-01-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (yellow),202.04,1,2008
362,2008-01-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (white),201.38,1,2008
363,2008-01-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (yellow),201.38,1,2008
364,2008-01-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (white),141.24,1,2008
365,2008-01-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (yellow),141.24,1,2008
366,2008-01-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (white),137.33,1,2008
367,2008-01-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (yellow),137.33,1,2008
368,2008-01-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (white),154.83,1,2008
369,2008-01-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (yellow),154.83,1,2008
370,2008-02-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (white),204.69,2,2008
371,2008-02-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (yellow),204.69,2,2008
372,2008-02-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (white),202.36,2,2008
373,2008-02-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (yellow),202.36,2,2008
374,2008-02-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (white),157.94,2,2008
375,2008-02-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (yellow),157.94,2,2008
376,2008-02-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (white),146.61,2,2008
377,2008-02-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (yellow),146.61,2,2008
378,2008-02-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (white),175.13,2,2008
379,2008-02-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (yellow),175.13,2,2008
380,2008-03-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (white),208.26,3,2008
381,2008-03-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (yellow),208.26,3,2008
382,2008-03-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (white),209.21,3,2008
383,2008-03-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (yellow),209.21,3,2008
384,2008-03-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (white),163.83,3,2008
385,2008-03-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (yellow),163.83,3,2008
386,2008-03-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (white),157.51,3,2008
387,2008-03-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (yellow),157.51,3,2008
388,2008-03-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (white),202.71,3,2008
389,2008-03-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (yellow),202.71,3,2008
390,2008-04-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (white),210.3,4,2008
391,2008-04-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (yellow),210.3,4,2008
392,2008-04-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (white),195.51,4,2008
393,2008-04-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (yellow),195.51,4,2008
394,2008-04-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (white),167.07,4,2008
395,2008-04-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (yellow),167.07,4,2008
396,2008-04-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (white),167.05,4,2008
397,2008-04-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (yellow),167.05,4,2008
398,2008-04-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (white),199.64,4,2008
399,2008-04-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (yellow),199.64,4,2008
400,2008-05-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (white),211.42,5,2008
401,2008-05-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (yellow),211.42,5,2008
402,2008-05-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (white),215.43,5,2008
403,2008-05-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (yellow),215.43,5,2008
404,2008-05-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (white),164.2,5,2008
405,2008-05-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (yellow),164.2,5,2008
406,2008-05-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (white),177.23,5,2008
407,2008-05-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (yellow),177.23,5,2008
408,2008-05-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (white),186.25,5,2008
409,2008-05-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (yellow),186.25,5,2008
410,2008-06-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (white),213.65,6,2008
411,2008-06-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (yellow),213.65,6,2008
412,2008-06-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (white),249.64,6,2008
413,2008-06-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (yellow),249.64,6,2008
414,2008-06-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (white),179.46,6,2008
415,2008-06-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (yellow),179.46,6,2008
416,2008-06-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (white),177.03,6,2008
417,2008-06-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (yellow),177.03,6,2008
418,2008-06-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (white),183.32,6,2008
419,2008-06-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (yellow),183.32,6,2008
420,2008-07-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (white),216.53,7,2008
421,2008-07-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (yellow),216.53,7,2008
422,2008-07-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (white),261.19,7,2008
423,2008-07-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (yellow),261.19,7,2008
424,2008-07-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (white),189.69,7,2008
425,2008-07-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (yellow),189.69,7,2008
426,2008-07-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (white),200.55,7,2008
427,2008-07-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (yellow),200.55,7,2008
428,2008-07-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (white),197.78,7,2008
429,2008-07-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (yellow),197.78,7,2008
430,2008-08-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (white),230.47,8,2008
431,2008-08-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (yellow),230.47,8,2008
432,2008-08-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (white),285.26,8,2008
433,2008-08-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (yellow),285.26,8,2008
434,2008-08-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (white),189.68,8,2008
435,2008-08-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (yellow),189.68,8,2008
436,2008-08-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (white),192.69,8,2008
437,2008-08-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (yellow),192.69,8,2008
438,2008-08-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (white),197.35,8,2008
439,2008-08-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (yellow),197.35,8,2008
440,2008-09-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (white),239.84,9,2008
441,2008-09-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (yellow),239.84,9,2008
442,2008-09-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (white),269.88,9,2008
443,2008-09-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (yellow),269.88,9,2008
444,2008-09-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (white),194.43,9,2008
445,2008-09-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (yellow),194.43,9,2008
446,2008-09-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (white),183.49,9,2008
447,2008-09-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (yellow),183.49,9,2008
448,2008-09-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (white),190.44,9,2008
449,2008-09-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (yellow),190.44,9,2008
450,2008-10-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (white),249.31,10,2008
451,2008-10-15,Centre,Mfoundi,Yaoundé-Mfoundi,3.86,11.52,cereals and tubers,Maize (yellow),249.31,10,2008
452,2008-10-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (white),257.99,10,2008
453,2008-10-15,Littoral,Wouri,Douala-Congo,4.04,9.7,cereals and tubers,Maize (yellow),257.99,10,2008
454,2008-10-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (white),184.57,10,2008
455,2008-10-15,Nord,Bénoué,Garoua,9.3,13.4,cereals and tubers,Maize (yellow),184.57,10,2008
456,2008-10-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (white),191.01,10,2008
457,2008-10-15,Nord-Ouest,Mezam,Bamenda,5.96,10.15,cereals and tubers,Maize (yellow),191.01,10,2008
458,2008-10-15,Ouest,Mifi,Bafoussam,5.48,10.42,cereals and tubers,Maize (white),191.01,10,2008
